gene_id,gene_name,gene_index
ENSG00000229771,RP4-644L1.2,4438
ENSG00000226648,PLCG1-AS1,4439
ENSG00000277611,RP1-138B7.6,4440
ENSG00000101049,SGK2,4441
ENSG00000124196,GTSF1L,4442
ENSG00000233277,RP5-1030M6.3,4443
ENSG00000101074,R3HDML,4444
ENSG00000101076,HNF4A,4445
ENSG00000168734,PKIG,4446
ENSG00000101109,STK4,4447
ENSG00000168703,WFDC12,4448
ENSG00000124107,SLPI,4449
ENSG00000124145,SDC4,4450
ENSG00000277022,RP3-453C12.15,4451
ENSG00000101443,WFDC2,4452
ENSG00000168612,ZSWIM1,4453
ENSG00000064601,CTSA,4454
ENSG00000100985,MMP9,4455
ENSG00000273828,RP11-394O2.3,4456
ENSG00000197496,SLC2A10,4457
ENSG00000267882,RP4-569M23.5,4458
ENSG00000196562,SULF2,4459
ENSG00000124212,PTGIS,4460
ENSG00000124216,SNAI1,4461
ENSG00000234698,RP11-112L6.2,4462
ENSG00000172216,CEBPB,4463
ENSG00000224397,LINC01272,4464
ENSG00000196396,PTPN1,4465
ENSG00000234693,RP4-530I15.6,4466
ENSG00000054793,ATP9A,4467
ENSG00000227964,LINC01429,4468
ENSG00000231703,RP4-669H2.1,4469
ENSG00000235415,AC005808.3,4470
ENSG00000224008,LINC01441,4471
ENSG00000124098,FAM210B,4472
ENSG00000087586,AURKA,4473
ENSG00000124103,FAM209A,4474
ENSG00000087510,TFAP2C,4475
ENSG00000101144,BMP7,4476
ENSG00000054796,SPO11,4477
ENSG00000124253,PCK1,4478
ENSG00000124225,PMEPA1,4479
ENSG00000278709,NKILA,4480
ENSG00000254995,STX16-NPEPL1,4481
ENSG00000101160,CTSZ,4482
ENSG00000101162,TUBB1,4483
ENSG00000176659,C20orf197,4484
ENSG00000228340,MIR646HG,4485
ENSG00000225106,RP11-429E11.2,4486
ENSG00000277496,RP11-93B14.9,4487
ENSG00000276317,RP11-93B14.10,4488
ENSG00000228705,LINC00659,4489
ENSG00000229873,OGFR-AS1,4490
ENSG00000092758,COL9A3,4491
ENSG00000101197,BIRC7,4492
ENSG00000101210,EEF1A2,4493
ENSG00000130589,HELZ2,4494
ENSG00000273154,RP4-583P15.15,4495
ENSG00000280213,UCKL1-AS1,4496
ENSG00000125510,OPRL1,4497
ENSG00000149656,LINC00266-1,4498
ENSG00000105549,THEG,4499
ENSG00000129946,SHC2,4500
ENSG00000181781,ODF3L2,4501
ENSG00000172270,BSG,4502
ENSG00000267666,AC004156.3,4503
ENSG00000185198,PRSS57,4504
ENSG00000267530,AC006273.5,4505
ENSG00000172232,AZU1,4506
ENSG00000196415,PRTN3,4507
ENSG00000197561,ELANE,4508
ENSG00000197766,CFD,4509
ENSG00000064666,CNN2,4510
ENSG00000099817,POLR2E,4511
ENSG00000099625,C19orf26,4512
ENSG00000267778,AC004221.2,4513
ENSG00000167470,MIDN,4514
ENSG00000267372,AC005330.2,4515
ENSG00000280486,LLNLR-307A6.1,4516
ENSG00000115255,REEP6,4517
ENSG00000180846,CSNK1G2-AS1,4518
ENSG00000099875,MKNK2,4519
ENSG00000099840,IZUMO4,4520
ENSG00000267122,AC004490.1,4521
ENSG00000188305,C19orf35,4522
ENSG00000099860,GADD45B,4523
ENSG00000172000,ZNF556,4524
ENSG00000104953,TLE6,4525
ENSG00000065717,TLE2,4526
ENSG00000267551,AC005264.2,4527
ENSG00000267448,AC010649.1,4528
ENSG00000095932,SMIM24,4529
ENSG00000267205,AC005954.4,4530
ENSG00000167654,ATCAY,4531
ENSG00000060566,CREB3L3,4532
ENSG00000105246,EBI3,4533
ENSG00000267011,CTB-50L17.16,4534
ENSG00000167680,SEMA6B,4535
ENSG00000176840,MIR7-3HG,4536
ENSG00000105426,PTPRS,4537
ENSG00000174898,CATSPERD,4538
ENSG00000267709,AC024592.9,4539
ENSG00000267314,AC104532.2,4540
ENSG00000205744,DENND1C,4541
ENSG00000125657,TNFSF9,4542
ENSG00000125726,CD70,4543
ENSG00000125735,TNFSF14,4544
ENSG00000125730,C3,4545
ENSG00000174837,ADGRE1,4546
ENSG00000171105,INSR,4547
ENSG00000263264,CTB-133G6.1,4548
ENSG00000267852,CTB-133G6.2,4549
ENSG00000174788,PCP2,4550
ENSG00000104918,RETN,4551
ENSG00000183019,MCEMP1,4552
ENSG00000104921,FCER2,4553
ENSG00000182566,CLEC4G,4554
ENSG00000090659,CD209,4555
ENSG00000104938,CLEC4M,4556
ENSG00000268120,CTD-3193O13.11,4557
ENSG00000268149,CTD-3193O13.13,4558
ENSG00000260500,CTD-3193O13.1,4559
ENSG00000142449,FBN3,4560
ENSG00000167772,ANGPTL4,4561
ENSG00000099785,MARCH2,4562
ENSG00000268931,RP11-886P16.6,4563
ENSG00000133246,PRAM1,4564
ENSG00000142347,MYO1F,4565
ENSG00000181143,MUC16,4566
ENSG00000266950,CTD-2623N2.5,4567
ENSG00000105088,OLFM2,4568
ENSG00000267534,S1PR2,4569
ENSG00000090339,ICAM1,4570
ENSG00000105371,ICAM4,4571
ENSG00000214212,C19orf38,4572
ENSG00000161888,SPC24,4573
ENSG00000267082,CTC-510F12.2,4574
ENSG00000130173,ANGPTL8,4575
ENSG00000130167,TSPAN16,4576
ENSG00000105514,RAB3D,4577
ENSG00000183401,CCDC159,4578
ENSG00000130176,CNN1,4579
ENSG00000102575,ACP5,4580
ENSG00000197054,ZNF763,4581
ENSG00000223547,ZNF844,4582
ENSG00000257591,ZNF625,4583
ENSG00000234773,CTD-2666L21.1,4584
ENSG00000171223,JUNB,4585
ENSG00000167815,PRDX2,4586
ENSG00000132026,RTBDN,4587
ENSG00000105610,KLF1,4588
ENSG00000179218,CALR,4589
ENSG00000267458,CTC-425F1.4,4590
ENSG00000267610,AC007787.2,4591
ENSG00000104903,LYL1,4592
ENSG00000160888,IER2,4593
ENSG00000141837,CACNA1A,4594
ENSG00000132003,ZSWIM4,4595
ENSG00000267519,CTD-3252C9.4,4596
ENSG00000132000,PODNL1,4597
ENSG00000171136,RLN3,4598
ENSG00000141858,SAMD1,4599
ENSG00000267169,CTB-55O6.12,4600
ENSG00000267723,CTD-2189E23.1,4601
ENSG00000267147,CTC-548K16.1,4602
ENSG00000123146,ADGRE5,4603
ENSG00000132002,DNAJB1,4604
ENSG00000131355,ADGRE3,4605
ENSG00000127507,ADGRE2,4606
ENSG00000273218,LLNLR-246C6.1,4607
ENSG00000161031,PGLYRP2,4608
ENSG00000186529,CYP4F3,4609
ENSG00000186204,CYP4F12,4610
ENSG00000267453,AC004791.2,4611
ENSG00000167460,TPM4,4612
ENSG00000269243,CTD-2231E14.8,4613
ENSG00000196684,HSH2D,4614
ENSG00000141977,CIB3,4615
ENSG00000267033,CTD-2562J15.4,4616
ENSG00000267275,CTD-2562J15.6,4617
ENSG00000127528,KLF2,4618
ENSG00000267703,CTD-2013N17.4,4619
ENSG00000279529,CTD-3222D19.8,4620
ENSG00000188039,NWD1,4621
ENSG00000268289,CTD-2528A14.3,4622
ENSG00000269480,CTD-3032J10.3,4623
ENSG00000130303,BST2,4624
ENSG00000282851,BISPR,4625
ENSG00000269053,CTD-2521M24.8,4626
ENSG00000269161,CTD-3131K8.3,4627
ENSG00000268112,CTD-3149D2.4,4628
ENSG00000248099,INSL3,4629
ENSG00000269145,AC007192.6,4630
ENSG00000216490,IFI30,4631
ENSG00000130518,KIAA1683,4632
ENSG00000130522,JUND,4633
ENSG00000130513,GDF15,4634
ENSG00000175489,LRRC25,4635
ENSG00000269694,AC005197.2,4636
ENSG00000269019,AC005932.1,4637
ENSG00000213996,TM6SF2,4638
ENSG00000064547,LPAR2,4639
ENSG00000089639,GMIP,4640
ENSG00000105750,ZNF85,4641
ENSG00000196705,ZNF431,4642
ENSG00000172687,ZNF738,4643
ENSG00000268658,LINC00664,4644
ENSG00000229676,ZNF492,4645
ENSG00000269107,RP11-15H20.7,4646
ENSG00000269289,CTB-92J24.3,4647
ENSG00000267238,AC093074.1,4648
ENSG00000267423,AC005616.2,4649
ENSG00000266976,AC079466.1,4650
ENSG00000198597,ZNF536,4651
ENSG00000173809,TDRD12,4652
ENSG00000166359,WDR88,4653
ENSG00000245848,CEBPA,4654
ENSG00000267580,CTD-2540B15.11,4655
ENSG00000266985,CTD-2329C7.2,4656
ENSG00000124302,CHST8,4657
ENSG00000270876,ZNF30-AS1,4658
ENSG00000269303,CTD-2527I21.7,4659
ENSG00000271032,CTD-2527I21.14,4660
ENSG00000105707,HPN,4661
ENSG00000153902,LGI4,4662
ENSG00000105697,HAMP,4663
ENSG00000233214,AC002511.2,4664
ENSG00000126262,FFAR2,4665
ENSG00000189001,SBSN,4666
ENSG00000226510,UPK1A-AS1,4667
ENSG00000267120,AD000671.6,4668
ENSG00000126264,HCST,4669
ENSG00000011600,TYROBP,4670
ENSG00000232677,LINC00665,4671
ENSG00000181007,ZFP82,4672
ENSG00000171827,ZNF570,4673
ENSG00000180458,CTD-3064H18.4,4674
ENSG00000167641,PPP1R14A,4675
ENSG00000167644,C19orf33,4676
ENSG00000099337,KCNK6,4677
ENSG00000099338,CATSPERG,4678
ENSG00000179168,GGN,4679
ENSG00000188766,SPRED3,4680
ENSG00000171777,RASGRP4,4681
ENSG00000267291,CTB-186G2.1,4682
ENSG00000268756,AC104534.2,4683
ENSG00000269172,CTC-218B8.3,4684
ENSG00000179751,SYCN,4685
ENSG00000182393,IFNL1,4686
ENSG00000130755,GMFG,4687
ENSG00000128016,ZFP36,4688
ENSG00000269792,CTB-60E11.9,4689
ENSG00000105205,CLC,4690
ENSG00000275395,FCGBP,4691
ENSG00000128000,ZNF780B,4692
ENSG00000174521,TTC9B,4693
ENSG00000105219,CNTD2,4694
ENSG00000105223,PLD3,4695
ENSG00000160396,HIPK4,4696
ENSG00000105227,PRX,4697
ENSG00000197019,SERTAD1,4698
ENSG00000268366,CTC-492K19.4,4699
ENSG00000090013,BLVRB,4700
ENSG00000261857,MIA,4701
ENSG00000167578,RAB4B,4702
ENSG00000282951,CTC-490E21.14,4703
ENSG00000268797,CTC-490E21.12,4704
ENSG00000269843,CTC-490E21.10,4705
ENSG00000167601,AXL,4706
ENSG00000105329,TGFB1,4707
ENSG00000177191,B3GNT8,4708
ENSG00000267107,PCAT19,4709
ENSG00000270164,LINC01480,4710
ENSG00000268027,AC006129.2,4711
ENSG00000105404,RABAC1,4712
ENSG00000105409,ATP1A3,4713
ENSG00000105737,GRIK5,4714
ENSG00000079385,CEACAM1,4715
ENSG00000231924,PSG1,4716
ENSG00000243130,PSG11,4717
ENSG00000183668,PSG9,4718
ENSG00000124466,LYPD3,4719
ENSG00000226763,SRRM5,4720
ENSG00000011422,PLAUR,4721
ENSG00000124449,IRGC,4722
ENSG00000273777,CEACAM20,4723
ENSG00000216588,IGSF23,4724
ENSG00000069399,BCL3,4725
ENSG00000130203,APOE,4726
ENSG00000130208,APOC1,4727
ENSG00000224916,APOC4-APOC2,4728
ENSG00000267467,APOC4,4729
ENSG00000104856,RELB,4730
ENSG00000267348,CTB-179K24.3,4731
ENSG00000007255,TRAPPC6A,4732
ENSG00000266958,AC006126.3,4733
ENSG00000104879,CKM,4734
ENSG00000125740,FOSB,4735
ENSG00000125744,RTN2,4736
ENSG00000010310,GIPR,4737
ENSG00000170608,FOXA3,4738
ENSG00000204869,IGFL4,4739
ENSG00000267922,AC007193.6,4740
ENSG00000204866,IGFL2,4741
ENSG00000269729,AC006262.4,4742
ENSG00000268621,AC006262.5,4743
ENSG00000124440,HIF3A,4744
ENSG00000268810,AC007193.9,4745
ENSG00000269151,AC007193.8,4746
ENSG00000204851,PNMAL2,4747
ENSG00000160013,PTGIR,4748
ENSG00000167414,GNG8,4749
ENSG00000197380,DACT3,4750
ENSG00000105419,MEIS3,4751
ENSG00000118160,SLC8A2,4752
ENSG00000118156,ZNF541,4753
ENSG00000105398,SULT2A1,4754
ENSG00000268001,CARD8-AS1,4755
ENSG00000142227,EMP3,4756
ENSG00000105523,FAM83E,4757
ENSG00000063180,CA11,4758
ENSG00000142233,NTN5,4759
ENSG00000176920,FUT2,4760
ENSG00000174951,FUT1,4761
ENSG00000087076,HSD17B14,4762
ENSG00000105559,PLEKHA4,4763
ENSG00000087074,PPP1R15A,4764
ENSG00000267898,CTD-2639E6.9,4765
ENSG00000087086,FTL,4766
ENSG00000130528,HRC,4767
ENSG00000130529,TRPM4,4768
ENSG00000063127,SLC6A16,4769
ENSG00000104894,CD37,4770
ENSG00000142538,PTH2,4771
ENSG00000090554,FLT3LG,4772
ENSG00000104870,FCGRT,4773
ENSG00000010361,FUZ,4774
ENSG00000269194,AC006942.4,4775
ENSG00000169136,ATF5,4776
ENSG00000105357,MYH14,4777
ENSG00000131398,KCNC3,4778
ENSG00000131400,NAPSA,4779
ENSG00000086967,MYBPC2,4780
ENSG00000268518,CTD-2545M3.8,4781
ENSG00000268375,CTD-2568A17.8,4782
ENSG00000167749,KLK4,4783
ENSG00000167757,KLK11,4784
ENSG00000168995,SIGLEC7,4785
ENSG00000142549,IGLON5,4786
ENSG00000267905,CTD-2616J11.16,4787
ENSG00000267984,CTD-2616J11.9,4788
ENSG00000105374,NKG7,4789
ENSG00000142512,SIGLEC10,4790
ENSG00000254760,CTD-2616J11.3,4791
ENSG00000213822,CEACAM18,4792
ENSG00000105492,SIGLEC6,4793
ENSG00000105501,SIGLEC5,4794
ENSG00000254415,SIGLEC14,4795
ENSG00000105509,HAS1,4796
ENSG00000171051,FPR1,4797
ENSG00000268015,CTD-2525I3.3,4798
ENSG00000269535,CTD-2525I3.6,4799
ENSG00000167554,ZNF610,4800
ENSG00000258405,ZNF578,4801
ENSG00000167766,ZNF83,4802
ENSG00000197928,ZNF677,4803
ENSG00000163098,BIRC8,4804
ENSG00000142405,NLRP12,4805
ENSG00000179820,MYADM,4806
ENSG00000126583,PRKCG,4807
ENSG00000142408,CACNG8,4808
ENSG00000248385,TARM1,4809
ENSG00000167608,TMC4,4810
ENSG00000125505,MBOAT7,4811
ENSG00000223660,AC012314.20,4812
ENSG00000131042,LILRB2,4813
ENSG00000167617,CDC42EP5,4814
ENSG00000239998,LILRA2,4815
ENSG00000104974,LILRA1,4816
ENSG00000104972,LILRB1,4817
ENSG00000268734,CTB-61M7.2,4818
ENSG00000088053,GP6,4819
ENSG00000105048,TNNT1,4820
ENSG00000129991,TNNI3,4821
ENSG00000080031,PTPRH,4822
ENSG00000180061,TMEM150B,4823
ENSG00000095752,IL11,4824
ENSG00000108106,UBE2S,4825
ENSG00000267117,AC010525.4,4826
ENSG00000268307,CTD-2619J13.13,4827
ENSG00000269600,AC016629.3,4828
ENSG00000099715,PCDH11Y,4829
ENSG00000254488,RP11-65G9.1,4830
ENSG00000225255,LINC01297,4831
ENSG00000237689,AC007064.24,4832
ENSG00000177663,IL17RA,4833
ENSG00000185837,CECR5-AS1,4834
ENSG00000093072,CECR1,4835
ENSG00000070010,UFD1L,4836
ENSG00000093009,CDC45,4837
ENSG00000281548,LINC00895,4838
ENSG00000093010,COMT,4839
ENSG00000183597,TANGO2,4840
ENSG00000268292,AC006547.15,4841
ENSG00000099901,RANBP1,4842
ENSG00000235578,XXbac-B33L19.4,4843
ENSG00000099937,SERPIND1,4844
ENSG00000099957,P2RX6,4845
ENSG00000187905,LRRC74B,4846
ENSG00000206140,TMEM191C,4847
ENSG00000183246,RIMBP3C,4848
ENSG00000128228,SDF2L1,4849
ENSG00000100027,YPEL1,4850
ENSG00000100030,MAPK1,4851
ENSG00000222037,IGLC6,4852
ENSG00000280623,PCAT14,4853
ENSG00000159496,RGL4,4854
ENSG00000169314,C22orf15,4855
ENSG00000279467,KB-1125A3.12,4856
ENSG00000133433,GSTT2B,4857
ENSG00000272787,KB-226F1.2,4858
ENSG00000099998,GGT5,4859
ENSG00000178803,ADORA2A-AS1,4860
ENSG00000100024,UPB1,4861
ENSG00000184571,PIWIL3,4862
ENSG00000167037,SGSM1,4863
ENSG00000279085,CTA-243E7.4,4864
ENSG00000203280,CTA-221G9.12,4865
ENSG00000272798,CTA-390C10.9,4866
ENSG00000100077,ADRBK2,4867
ENSG00000237387,CTA-407F11.7,4868
ENSG00000206028,CTA-373H7.7,4869
ENSG00000235271,LINC01422,4870
ENSG00000279440,CTA-992D9.11,4871
ENSG00000232396,RP1-76B20.11,4872
ENSG00000232530,RP1-102K2.6,4873
ENSG00000268812,RP1-102K2.8,4874
ENSG00000099985,OSM,4875
ENSG00000239282,GATSL3,4876
ENSG00000187860,CCDC157,4877
ENSG00000185339,TCN2,4878
ENSG00000167065,DUSP18,4879
ENSG00000198832,SELM,4880
ENSG00000100100,PIK3IP1,4881
ENSG00000228839,PIK3IP1-AS1,4882
ENSG00000240591,RP11-247I13.11,4883
ENSG00000205853,RFPL3S,4884
ENSG00000184459,BPIFC,4885
ENSG00000185666,SYN3,4886
ENSG00000236054,LL22NC03-104C7.1,4887
ENSG00000175329,ISX,4888
ENSG00000273176,RP3-510H16.3,4889
ENSG00000100292,HMOX1,4890
ENSG00000100302,RASD2,4891
ENSG00000198125,MB,4892
ENSG00000221963,APOL6,4893
ENSG00000279927,CTA-212A2.4,4894
ENSG00000128284,APOL3,4895
ENSG00000100336,APOL4,4896
ENSG00000100342,APOL1,4897
ENSG00000100345,MYH9,4898
ENSG00000223695,RP4-633O19__A.1,4899
ENSG00000100362,PVALB,4900
ENSG00000100365,NCF4,4901
ENSG00000187045,TMPRSS6,4902
ENSG00000278195,SSTR3,4903
ENSG00000128340,RAC2,4904
ENSG00000100055,CYTH4,4905
ENSG00000100079,LGALS2,4906
ENSG00000100097,LGALS1,4907
ENSG00000189060,H1F0,4908
ENSG00000273214,RP5-1039K5.18,4909
ENSG00000272720,CTA-228A9.3,4910
ENSG00000279080,CTA-228A9.4,4911
ENSG00000225450,RP3-508I15.14,4912
ENSG00000128383,APOBEC3A,4913
ENSG00000244509,APOBEC3C,4914
ENSG00000243811,APOBEC3D,4915
ENSG00000100298,APOBEC3H,4916
ENSG00000279833,RP4-742C19.13,4917
ENSG00000224794,RP3-333H23.8,4918
ENSG00000100316,RPL3,4919
ENSG00000128272,ATF4,4920
ENSG00000100351,GRAP2,4921
ENSG00000133477,FAM83F,4922
ENSG00000100354,TNRC6B,4923
ENSG00000272834,RP5-1042K10.13,4924
ENSG00000167077,MEI1,4925
ENSG00000184068,RP5-821D11.7,4926
ENSG00000234965,SHISA8,4927
ENSG00000235568,NFAM1,4928
ENSG00000138964,PARVG,4929
ENSG00000280011,RP4-671O14.7,4930
ENSG00000056487,PHF21B,4931
ENSG00000100364,KIAA0930,4932
ENSG00000273287,CTA-268H5.14,4933
ENSG00000100373,UPK3A,4934
ENSG00000100376,FAM118A,4935
ENSG00000077942,FBLN1,4936
ENSG00000188064,WNT7B,4937
ENSG00000186951,PPARA,4938
ENSG00000075218,GTSE1,4939
ENSG00000234869,RP3-439F8.1,4940
ENSG00000205634,LINC00898,4941
ENSG00000260613,RP3-522J7.6,4942
ENSG00000279494,RP11-494O16.4,4943
ENSG00000278869,CITF22-49E9.3,4944
ENSG00000100427,MLC1,4945
ENSG00000273188,RP3-402G11.25,4946
ENSG00000177989,ODF3B,4947
ENSG00000272666,CTA-384D8.35,4948
ENSG00000273272,CTA-384D8.34,4949
ENSG00000130487,KLHDC7B,4950
ENSG00000217442,SYCE3,4951
ENSG00000100299,ARSA,4952
ENSG00000279669,RP11-717F1.1,4953
ENSG00000280191,CH507-42P11.5,4954
ENSG00000278996,CH507-513H4.1,4955
ENSG00000280441,CH507-528H12.1,4956
ENSG00000279851,CH507-216K13.2,4957
ENSG00000155307,SAMSN1,4958
ENSG00000232884,AF127936.3,4959
ENSG00000226751,AF127936.5,4960
ENSG00000281903,AF127936.7,4961
ENSG00000235277,AF127577.8,4962
ENSG00000215386,MIR99AHG,4963
ENSG00000230233,AF240627.2,4964
ENSG00000233236,AP001171.1,4965
ENSG00000142192,APP,4966
ENSG00000236532,AL035610.2,4967
ENSG00000156265,MAP3K7CL,4968
ENSG00000224649,AF124730.4,4969
ENSG00000171189,GRIK1,4970
ENSG00000174680,GRIK1-AS1,4971
ENSG00000156299,TIAM1,4972
ENSG00000170262,MRAP,4973
ENSG00000238197,PAXBP1-AS1,4974
ENSG00000205930,C21orf62-AS1,4975
ENSG00000223799,IL10RB-AS1,4976
ENSG00000243646,IL10RB,4977
ENSG00000272659,AP000295.10,4978
ENSG00000231355,AP000302.58,4979
ENSG00000177692,DNAJC28,4980
ENSG00000159140,SON,4981
ENSG00000237945,LINC00649,4982
ENSG00000159216,RUNX1,4983
ENSG00000231106,LINC01436,4984
ENSG00000233393,AP000688.29,4985
ENSG00000159231,CBR3,4986
ENSG00000142197,DOPEY2,4987
ENSG00000230479,AP000695.6,4988
ENSG00000233818,AP000695.4,4989
ENSG00000159261,CLDN14,4990
ENSG00000157542,KCNJ6,4991
ENSG00000198054,DSCR8,4992
ENSG00000157551,KCNJ15,4993
ENSG00000157557,ETS2,4994
ENSG00000205622,AF064858.6,4995
ENSG00000171587,DSCAM,4996
ENSG00000184012,TMPRSS2,4997
ENSG00000236384,LINC00479,4998
ENSG00000160179,ABCG1,4999
ENSG00000160180,TFF3,5000
ENSG00000160182,TFF1,5001
ENSG00000160185,UBASH3A,5002
ENSG00000225431,AP001626.1,5003
ENSG00000235023,AP001626.2,5004
ENSG00000283051,KB-51A8.1,5005
ENSG00000237989,AP001046.5,5006
ENSG00000225637,AP001046.6,5007
ENSG00000188660,LINC00319,5008
ENSG00000160213,CSTB,5009
ENSG00000215458,AATBC,5010
ENSG00000225331,AP001055.6,5011
ENSG00000160223,ICOSLG,5012
ENSG00000275799,AP001059.7,5013
ENSG00000142182,DNMT3L,5014
ENSG00000232010,AP001059.5,5015
ENSG00000142185,TRPM2,5016
ENSG00000205445,KRTAP10-2,5017
ENSG00000160255,ITGB2,5018
ENSG00000227039,ITGB2-AS1,5019
ENSG00000182586,LINC00334,5020
ENSG00000184274,LINC00315,5021
ENSG00000182871,COL18A1,5022
ENSG00000224574,COL18A1-AS2,5023
ENSG00000183535,COL18A1-AS1,5024
ENSG00000183570,PCBP3,5025
ENSG00000274248,AJ011932.1,5026
ENSG00000142156,COL6A1,5027
ENSG00000237338,FTCD-AS1,5028
ENSG00000160298,C21orf58,5029
ENSG00000160307,S100B,5030
ENSG00000198888,MT-ND1,5031
ENSG00000198763,MT-ND2,5032
ENSG00000198804,MT-CO1,5033
ENSG00000198712,MT-CO2,5034
ENSG00000198899,MT-ATP6,5035
ENSG00000198938,MT-CO3,5036
ENSG00000198840,MT-ND3,5037
ENSG00000212907,MT-ND4L,5038
ENSG00000198886,MT-ND4,5039
ENSG00000198786,MT-ND5,5040
ENSG00000198695,MT-ND6,5041
ENSG00000198727,MT-CYB,5042
ENSG00000273554,AC136616.1,5043
ENSG00000278633,AC023491.2,5044
